TradingDay,hc,rb,i,j,jm,au,ag,v,ru,l,pp,bu,TA,FG,MA,y,p,m,a,c,cs,jd,RM,CF,SR,OI
20190509,6023.501753077671,3441.367704502898,1312.2627336208823,2772.183347986179,1653.204714163961,245.28123753014734,2780.8257603110546,5162.109992790766,5014.576906518187,11214.025841763327,15078.467479165918,2312.3038050939767,7919.764162225233,2036.5551533126263,2613.5204732762886,3776.996185963939,2684.243243318034,6633.022358817681,3343.3383403245734,1612.4709548629041,2897.7360348466254,3906.665586922022,3697.513880240349,12698.701490872952,3380.767022967205,5828.751817570791
20190510,6044.844223175793,3449.65571877652,1334.6597701916032,2786.3271405779456,1659.2961095735554,245.32393969545552,2773.873695910277,5188.143688719827,5008.1970376803765,11263.087204821042,15157.41233507778,2329.5499034681716,7927.840060419208,2045.5797699447355,2619.923545076884,3746.356836372786,2672.1302322922306,6554.116516631003,3331.769695548364,1609.127313691597,2885.5861982225306,3891.412184308868,3682.854133578603,12765.845979919208,3403.156208549769,5824.591988982745
20190513,5928.281501870665,3399.0067426599403,1330.5875817241995,2734.2522678537152,1645.285900131488,246.98932414247426,2775.41859911045,5110.042600932647,5063.489234274725,11010.771623381366,14967.227000381019,2340.162887083061,7769.0140626043585,2063.6290032089537,2582.572292906745,3746.356836372786,2653.960715753525,6556.582324199337,3334.661856742416,1629.1891607194402,2924.465675419634,3904.8710689675336,3692.627298019767,12220.297006418386,3404.4732194663907,5828.751817570791
20190514,5902.013846365284,3373.221809364227,1312.2627336208823,2688.606391762106,1628.8391325255827,250.02117787935458,2802.454405113474,5091.447103840461,4908.245759221363,10786.4911065461,14599.415739882565,2261.8921329232535,7483.66565975056,2048.587975488772,2533.482075768848,3742.1787432467195,2649.115511343204,6576.3087847460065,3389.6129194294117,1627.5173401337865,2920.8207244324058,3914.7409177172217,3682.854133578603,11599.21048274053,3350.475771884912,5824.591988982745
20190515,5970.966442066909,3410.97831883295,1343.822194243262,2751.6105587617917,1669.0423422289066,248.74011292010937,2789.322727912005,5147.233595117018,4995.437300004758,10842.561235754916,14751.922847894119,2281.7914772011704,7507.8933543324865,2095.215161421336,2558.027184337797,3774.2107905465614,2689.0884477283553,6645.35139665935,3402.1456179369725,1638.384173940535,2932.9705610565006,3924.61076646691,3728.4622343040346,11762.875174790775,3370.2309356342334,5847.055063358196
20190516,5995.592369103204,3445.972156877133,1385.562126034151,2750.324759435268,1667.8240631469878,249.67956055688921,2797.0472439128694,5180.705489882952,5210.226217544341,10933.675195719245,14899.047352093501,2310.977182142116,7572.5005398842895,2098.223366965372,2606.050222842261,3804.850140137714,2712.1031686773817,6721.791431277695,3415.6423701758836,1653.4305592114176,2947.5503650054143,3947.9394998752637,3805.018689093152,11981.094764191104,3399.8636812582154,5872.014034886475
20190517,6044.844223175793,3472.677980647693,1439.5186232272517,2780.5410436085863,1693.4079238672848,249.12443240788292,2763.0593735090674,5113.761700351084,5191.0866110309125,10996.754091079163,14899.047352093501,2284.444723104893,7491.741557944536,2114.7684974575723,2611.3861160094234,3809.0282332637803,2713.314469779962,6704.53077829936,3413.714262713182,1668.4769444823,2979.139940228061,3903.0765510130445,3803.389828352958,11821.626602706248,3364.304386509437,5853.71078909907
20190520,5985.741998288686,3480.965994921315,1448.6810472789102,2793.3990368738287,1689.7530866215282,247.16013280370694,2746.837889907253,5102.6044020957725,5123.034676760946,11129.920647950103,15038.995051209986,2312.3038050939767,7513.277286461804,2105.743880825463,2676.4840126488084,3804.850140137714,2710.8918675748014,6761.244352371034,3442.6358746537057,1678.5078679962216,2988.859809527337,3860.9053790825587,3840.8536253774196,11641.17578839444,3344.5492227601158,5860.366514839945
20190521,6181.107686109956,3608.9697709250354,1459.879565564271,2920.0502705364624,1709.85469147319,246.94662197716607,2749.9276963075986,5165.829092209204,5263.391791192753,11277.104737123245,15211.238373199507,2300.3641985272266,7521.353184655779,2116.2726002295904,2705.297835751487,3818.7771172246016,2716.948373087703,6869.739885377718,3462.8810030120726,1667.6410341894732,2977.9249565656514,3901.282033058556,3938.5852697890587,11678.944563482957,3391.3031103001763,5881.997623497787
20190522,6167.973858357266,3600.6817566514133,1482.276602134992,2952.8381533628294,1690.3622261624876,246.7331111506252,2748.3827931074256,5139.795396280144,5063.489234274725,11080.859284892387,15074.87907662447,2279.1382312974483,7440.5942027160245,2137.330039037845,2708.4993716517847,3761.676511168362,2670.9189311896503,6842.616002126047,3439.7437134596535,1660.117841554032,2964.560136279147,3876.1587816957135,3920.667801646925,11297.060282032382,3251.699953138305,5852.046857663851
20190523,6115.4385473465045,3573.975932880853,1483.2946492518429,2911.049675250793,1695.8444820311227,247.11743063839882,2759.1971155086353,5080.289805585149,4984.804185275076,10947.692728021448,14827.279301264534,2175.661641052279,7219.85298541403,2099.7274697373905,2630.5953314112094,3725.4663707424543,2644.2703069328827,6832.752771852712,3446.4920895791092,1656.7742003827248,2957.2702343046903,3868.083450900514,3928.812105347895,11229.915792986129,3247.09041493013,5808.784640348168
20190524,6117.0802758155905,3581.3430566796283,1490.4209790697996,2984.3402368626726,1727.5197381610144,248.61200642418487,2768.4665347096725,5091.447103840461,5040.096381869424,10877.605066510427,14760.89385424774,2118.6168541222496,7141.785969538934,2102.7356752814267,2588.9753647073403,3729.6444638685207,2645.481608035463,6830.286964284378,3448.4201970418108,1659.2819312612053,2960.9151852919185,3938.0696511255755,3936.9564090488648,11334.829057120902,3268.162589596073,5836.239509029275
20190527,6018.576567670412,3538.0612043618235,1549.467711847155,2904.620678618172,1690.971365703447,248.74011292010937,2767.694083109586,5043.098811400778,5044.349627761297,10884.61383266153,14699.891011043119,2082.7980344219986,7316.763763741735,2110.2561891415176,2607.1174014756934,3749.1422317901634,2663.651124574168,6970.8379956794,3481.198023907738,1677.6719577033948,2991.2897768521557,3922.8162485124208,4006.9974208772064,11355.811709947855,3258.9435131797227,5895.309074979536
20190528,6023.501753077671,3540.823875786364,1540.3052877954963,2876.3330934346395,1684.8799702938525,248.52660209356853,2762.286921908981,5076.570706166712,5084.75546373409,11059.832986439082,14857.780722866846,2110.657116411083,7332.915560129685,2087.694647561245,2609.2517587425586,3760.2838134596736,2666.073726779329,7069.470298412748,3485.054238833141,1666.8051238966464,2973.0650219160134,3939.864169080064,4036.316914200698,11452.331912951848,3259.6020186380333,5875.341897756913
20190529,6025.143481546757,3522.4060662894262,1522.99848680903,2857.0461035367766,1695.2353424901632,248.91092158134205,2749.1552447075123,5091.447103840461,5191.0866110309125,11073.850518741285,14988.75741562971,2109.3304934592215,7338.299492259002,2081.678236473172,2661.543511780753,3866.12883932002,2731.483986318667,7283.995556857782,3600.740686595237,1675.1642268249145,2981.56990755288,3999.9805205554376,4222.007038582812,11464.92150464802,3275.4061496374907,5944.395052318485
20190530,5975.891627474168,3478.2033234967744,1500.601450238309,2835.187514985865,1701.3267378997577,247.75796311802142,2746.0654383071665,5095.166203258898,5116.654807923137,10926.666429568142,14798.572080932949,2130.556460689,7265.616408513224,2080.174133701154,2602.8486869419635,3813.2063263898467,2702.412759856739,7155.7735633044285,3496.6228836093505,1660.117841554032,2952.4102996550523,3979.3435640788166,4088.4404578869057,11297.060282032382,3256.967996804791,5895.309074979536
20190531,5951.265700437873,3453.339280675908,1480.24050790129,2752.253458425054,1688.5348075396093,250.619008193669,2762.286921908981,5050.537010237652,5210.226217544341,10919.65766341704,14739.363438999051,2050.959083577331,7203.701189026079,2071.1495170690446,2566.5646134052568,3817.384419515913,2707.2579642670603,7207.555522239436,3468.6653254001776,1647.57918716163,2941.475446693367,4035.8708796452124,4103.100204548651,11326.43599599012,3254.9924804298585,5876.173863474522
20190603,5872.46273392173,3413.740990257491,1443.5908116946555,2698.2498867110376,1667.8240631469878,253.39464893870027,2768.4665347096725,5028.22241372703,5061.362611328788,10744.438509639487,14455.879638224631,1975.341575321246,6985.6519377887425,2071.1495170690446,2460.9139286954355,3753.3203249162298,2651.5381135483644,7296.324594699449,3468.6653254001776,1640.8919048190155,2932.9705610565006,4047.5352463493896,4138.935140832919,10881.603756058681,3266.1870732211405,5857.8706176871165
20190604,5924.998044932492,3448.7348283016736,1467.0058953822274,2734.8951675169774,1681.8342725890552,255.99948102249883,2793.9574375125235,4950.121325939849,5065.615857220661,10716.40344503508,14393.082593749286,1987.2811818879961,6980.268005659425,2059.116694892899,2479.0559654637887,3797.8866515942705,2676.9754367025516,7353.038168771125,3492.7666686839475,1650.0869180401103,2942.6904303557762,4004.4668154416595,4186.172102298545,11057.8580398051,3308.989928011337,5901.96480072041
20190605,5921.71458799432,3450.5766092513672,1464.9698011485257,2718.8226759354247,1678.788574884258,257.66486546951757,2804.771759913733,4905.492132918604,5157.060643895929,10527.166758955324,14219.04507048904,1984.6279359842738,6945.272446818865,2066.6372087529903,2444.9062491939476,3797.8866515942705,2676.9754367025516,7283.995556857782,3434.9234448028997,1641.7278151118423,2930.5405937316814,4002.6722974871705,4125.904254911367,11032.678856412755,3311.62394984458,5872.846000604084
20190606,5905.297303303457,3441.367704502898,1450.7171415126122,2759.968254384199,1691.5805052444066,257.66486546951757,2810.9513727144245,4942.683127102975,5203.846348706532,10632.298251221855,14385.905788666389,1927.5831490542446,6937.19654862489,2099.7274697373905,2448.107785094245,3788.1377676334487,2658.8059201638466,7086.730951391084,3388.648865698061,1634.204622476401,2917.175773445177,3982.932599987794,4036.316914200698,10856.424572666336,3278.6986769290443,5897.804972132363
20190610,5870.821005452644,3422.94989500596,1485.3307434855446,2734.2522678537152,1723.8649009152575,256.93892865927864,2803.2268567135607,4916.649431173914,5227.239201111833,10604.263186617445,14421.789814080872,1972.6883294175236,7160.629731991543,2111.7602919135356,2474.7872509300587,3802.0647447203364,2663.651124574168,7062.072875707747,3396.3612955488675,1643.399635697496,2935.4005283813194,3961.3983845339294,4020.028306798758,10931.962122843372,3312.2824553028904,5891.981212109098
20190611,6000.517554510463,3529.7731900882013,1548.449664730304,2839.6878126286997,1750.6670407174736,255.82867236126614,2780.0533087109684,4968.716823032035,5303.797627165545,10660.333315826263,14464.850644578253,2028.4064933956918,7125.634173150983,2200.5023554626086,2488.6605731646814,3806.242837846403,2662.4398234715877,7071.936105981082,3376.1161671905006,1640.8919048190155,2929.325610069272,4011.6448872596143,4016.77058531837,11129.199059416746,3316.8919935110657,5898.636937849973
20190612,5943.057058092441,3477.282433021928,1555.5759945482607,2718.8226759354247,1704.372435604555,258.4335044450647,2811.723824314511,4942.683127102975,5184.706742193103,10527.166758955324,14265.69430352787,2000.5474114066076,6942.580480754206,2177.940813882336,2450.2421423611104,3765.8546042944286,2630.9459948044987,7059.607068139413,3337.554017936469,1635.8764430620547,2911.1008551331297,4008.9531103278814,4006.9974208772064,11259.291506943864,3332.6961245105226,5873.677966321694
20190613,5970.966442066909,3492.016680619478,1591.2076436380441,2766.39725101682,1711.6821100960685,258.9459304287628,2806.316663113906,4976.155021868909,5214.479463436214,10632.298251221855,14434.349222975941,1993.9142966473019,7031.415360887936,2200.5023554626086,2516.4072176339278,3802.0647447203364,2646.6929091380434,7192.760676829434,3355.8710388321338,1640.8919048190155,2912.315838795539,4060.9941310080553,4109.615647509428,11292.863751466992,3395.2541430500405,5911.116423614112
